year,month,district,pcode,rfe,ndvi,temp,pdi,tdi,vdi,cdi
2001,7,Rab Dhuure,2505,0,0.134,36.56984273,0.28,0.59,0.54,0.36
2001,8,Rab Dhuure,2505,0.859,0.145,40.06219396,0.27,0.62,0.52,0.36
2001,9,Rab Dhuure,2505,3.597,0.143333333,42.49816601,0.24,0.64,0.56,0.34
2001,10,Rab Dhuure,2505,44.188,0.173666667,45.43909864,0.27,0.6,0.55,0.35
2001,11,Rab Dhuure,2505,4.32,0.216333333,40.38011325,0.26,0.59,0.54,0.34
2001,12,Rab Dhuure,2505,0,0.227666667,40.08793633,0.26,0.85,0.56,0.41
2002,1,Rab Dhuure,2505,0,0.179,43.02754645,0.31,0.62,0.6,0.39
2002,2,Rab Dhuure,2505,0,0.149666667,44.52928179,0.3,1.15,0.64,0.51
2002,3,Rab Dhuure,2505,5.921,0.145333333,45.40362997,0.32,1.17,0.6,0.53
2002,4,Rab Dhuure,2505,75.046,0.201666667,40.87069002,0.43,1.09,0.6,0.59
2002,5,Rab Dhuure,2505,1.932,0.267,39.17489029,0.47,0.63,0.64,0.51
2002,6,Rab Dhuure,2505,0.481,0.196,34.47640162,0.49,1.06,0.62,0.63
2002,7,Rab Dhuure,2505,0,0.158333333,39.07894844,0.51,0.58,0.61,0.53
2002,8,Rab Dhuure,2505,12.346,0.144,37.61947342,1.11,1.23,0.59,1.14
2002,9,Rab Dhuure,2505,23.905,0.146333333,39.69500788,1.14,1.25,0.65,1.17
2002,10,Rab Dhuure,2505,62.167,0.222,35.02891402,0.9,1.34,1.15,1.01
2002,11,Rab Dhuure,2505,32.508,0.288666667,38.66835413,0.6,1.2,0.92,0.75
2002,12,Rab Dhuure,2505,6.121,0.216666667,41.58289173,1.1,0.73,0.63,1.01
2003,1,Rab Dhuure,2505,0,0.172666667,43.13524811,0.75,0.8,0.65,0.76
2003,2,Rab Dhuure,2505,0,0.156333333,46.3868537,0.68,0.71,0.71,0.68
2003,3,Rab Dhuure,2505,1.251,0.155,46.56685855,0.57,0.68,0.67,0.6
2003,4,Rab Dhuure,2505,91.786,0.204,43.91970658,1.29,0.56,0.64,1.1
2003,5,Rab Dhuure,2505,25.686,0.279,33.00127781,1.2,1.22,0.64,1.2
2003,6,Rab Dhuure,2505,0.754,0.251666667,35.17632415,0.69,1.21,0.93,0.82
2003,7,Rab Dhuure,2505,0,0.178666667,35.60819504,0.72,1.21,1.33,0.84
2003,8,Rab Dhuure,2505,2.026,0.16,38.8728643,0.69,0.65,1.3,0.68
2003,9,Rab Dhuure,2505,21.843,0.153333333,43.15930118,1.22,0.64,1.01,1.07
2003,10,Rab Dhuure,2505,13.942,0.151,44.12730077,0.49,0.63,0.68,0.52
2003,11,Rab Dhuure,2505,56.32,0.179333333,40.21096882,0.88,0.59,0.61,0.8
2003,12,Rab Dhuure,2505,25.414,0.239666667,40.15653455,1.11,0.89,0.57,1.06
2004,1,Rab Dhuure,2505,0,0.192,43.92232796,0.93,1.1,0.59,0.97
2004,2,Rab Dhuure,2505,0,0.159,44.60027826,0.64,1.15,0.63,0.77
2004,3,Rab Dhuure,2505,0,0.157666667,46.72174105,0.54,1,0.6,0.66
2004,4,Rab Dhuure,2505,94.298,0.235333333,37.95416424,1.7,1.28,1.08,1.59
2004,5,Rab Dhuure,2505,0.618,0.266333333,37.30962686,0.94,0.66,0.68,0.87
2004,6,Rab Dhuure,2505,0.052,0.19,35.04987575,0.55,1.09,0.65,0.69
2004,7,Rab Dhuure,2505,0.759,0.159666667,37.2853218,0.58,1.07,0.63,0.71
2004,8,Rab Dhuure,2505,4.869,0.146333333,36.40398779,0.58,1.16,0.61,0.72
2004,9,Rab Dhuure,2505,0,0.144333333,42.97277648,0.51,0.93,0.67,0.61
2004,10,Rab Dhuure,2505,61.356,0.202333333,41.20712324,0.36,0.63,0.65,0.43
2004,11,Rab Dhuure,2505,125.576,0.368333333,31.16817482,1.22,1.21,0.97,1.22
2004,12,Rab Dhuure,2505,0.052,0.388,36.5200399,0.88,1.59,1.5,1.06
2005,1,Rab Dhuure,2505,0,0.258666667,41.78120195,1.04,1.74,1.64,1.21
2005,3,Rab Dhuure,2505,0.979,0.181333333,47.25354498,1.23,1.48,0.91,1.29
2005,4,Rab Dhuure,2505,36.11,0.204333333,41.98791602,0.94,0.82,0.89,0.91
2005,5,Rab Dhuure,2505,19.042,0.247333333,32.80807869,0.39,1.56,0.83,0.68
2005,6,Rab Dhuure,2505,0,0.231333333,35.14699836,0.4,1.41,0.73,0.65
2005,7,Rab Dhuure,2505,0,0.179666667,38.32871663,0.42,0.93,1.17,0.55
2005,8,Rab Dhuure,2505,7.251,0.160666667,40.48931763,0.38,0.62,1.28,0.44
2005,9,Rab Dhuure,2505,0,0.151333333,42.95226267,0.33,0.62,1.19,0.4
2005,10,Rab Dhuure,2505,35.98,0.153666667,40.11301096,0.33,1.26,0.66,0.57
2005,11,Rab Dhuure,2505,20.984,0.174333333,40.45866843,0.3,0.58,0.6,0.37
2005,12,Rab Dhuure,2505,0,0.165333333,43.61256689,0.31,0.59,0.53,0.38
2006,1,Rab Dhuure,2505,0,0.151,44.03014331,0.37,0.62,0.53,0.43
2006,2,Rab Dhuure,2505,0,0.147,45.59641056,0.33,0.57,0.56,0.39
2006,3,Rab Dhuure,2505,6.21,0.153,46.74999027,0.37,0.57,0.53,0.42
2006,4,Rab Dhuure,2505,57.837,0.197666667,39.71979036,0.43,0.79,0.53,0.52
2006,5,Rab Dhuure,2505,14.011,0.244666667,36.54651735,0.44,1.18,0.58,0.63
2006,6,Rab Dhuure,2505,1.529,0.192666667,37.47353772,0.81,0.58,0.59,0.76
2006,7,Rab Dhuure,2505,0,0.149,34.18216568,0.69,1.22,0.59,0.83
2006,8,Rab Dhuure,2505,26.948,0.145,41.12851183,0.87,0.88,0.58,0.87
2006,9,Rab Dhuure,2505,1.199,0.142333333,40.70498869,0.89,0.9,0.63,0.89
2006,10,Rab Dhuure,2505,86.785,0.228666667,37.69719722,1.33,1.3,0.91,1.32
2006,11,Rab Dhuure,2505,48.366,0.441666667,31.59321146,1.48,1.42,1.46,1.47
2006,12,Rab Dhuure,2505,46.403,0.434,36.19426107,1.91,1.67,1.64,1.85
2007,1,Rab Dhuure,2505,0,0.29,41.28067035,1.13,1.77,1.82,1.29
2007,2,Rab Dhuure,2505,0,0.221,45.20178626,0.98,1.46,2.03,1.1
2007,3,Rab Dhuure,2505,1.351,0.202,45.31861466,1.01,1.48,1.96,1.12
2007,4,Rab Dhuure,2505,53.121,0.250666667,40.18491632,0.72,1.61,1.93,0.95
2007,5,Rab Dhuure,2505,28.587,0.319,34.82303401,1.43,1.5,1.84,1.45
2007,6,Rab Dhuure,2505,4.089,0.237,34.88936023,1.02,1.34,1.63,1.1
2007,7,Rab Dhuure,2505,0,0.184,37.51848926,0.53,0.89,1.52,0.62
2007,8,Rab Dhuure,2505,31.015,0.166333333,38.64023853,1.17,1.15,1.43,1.16
2007,9,Rab Dhuure,2505,39.801,0.156333333,40.92085294,1.55,1.32,0.76,1.49
2007,10,Rab Dhuure,2505,47.356,0.187333333,40.15895265,0.77,1.31,0.73,0.9
2007,11,Rab Dhuure,2505,55.592,0.228,36.23569635,1.59,1.33,0.66,1.53
2007,12,Rab Dhuure,2505,2.262,0.186666667,43.18138796,1.14,1.19,0.6,1.15
2008,1,Rab Dhuure,2505,0,0.163,44.5058655,0.95,0.71,0.6,0.89
2008,2,Rab Dhuure,2505,0,0.155666667,44.35353623,0.78,1.3,0.64,0.91
2008,3,Rab Dhuure,2505,0.461,0.151,47.72025708,0.59,0.62,0.59,0.6
2008,4,Rab Dhuure,2505,35.592,0.17,42.14282328,0.47,0.58,0.57,0.5
2008,5,Rab Dhuure,2505,8.424,0.188,37.94864093,0.28,0.55,0.56,0.35
2008,6,Rab Dhuure,2505,0,0.163666667,35.09238582,0.28,0.8,0.54,0.41
2008,7,Rab Dhuure,2505,0,0.141333333,37.11960995,0.29,0.81,0.53,0.42
2008,8,Rab Dhuure,2505,17.34,0.14,39.16900624,0.64,0.59,0.51,0.63
2008,9,Rab Dhuure,2505,43.555,0.15,44.02478429,1.06,0.59,0.56,0.94
2008,10,Rab Dhuure,2505,78.608,0.247333333,39.131041,1.3,1.22,1.21,1.28
2008,11,Rab Dhuure,2505,33.303,0.342333333,38.58571534,0.78,0.88,1.34,0.8
2008,12,Rab Dhuure,2505,0.147,0.239333333,42.63885651,0.79,0.64,1.17,0.75
2009,1,Rab Dhuure,2505,0,0.182333333,43.52312517,0.94,0.67,0.71,0.87
2009,2,Rab Dhuure,2505,0.67,0.165666667,44.88459469,1.68,0.87,1.1,1.47
2009,3,Rab Dhuure,2505,2.147,0.160666667,47.91121888,0.91,0.87,0.73,0.9
2009,4,Rab Dhuure,2505,65.052,0.176,41.69837835,0.5,0.57,0.67,0.52
2009,5,Rab Dhuure,2505,13.514,0.191,37.90191752,0.46,0.56,0.61,0.49
2009,6,Rab Dhuure,2505,0,0.167333333,38.75557725,0.48,0.54,0.57,0.49
2009,7,Rab Dhuure,2505,0,0.143,33.3998512,0.5,0.98,0.55,0.62
2009,8,Rab Dhuure,2505,0,0.134333333,38.4764108,0.47,1.2,0.52,0.66
2009,9,Rab Dhuure,2505,5.471,0.138,42.81248094,0.43,0.86,0.56,0.54
2009,10,Rab Dhuure,2505,70.896,0.198333333,41.10023579,0.47,0.61,0.57,0.5
2009,11,Rab Dhuure,2505,19.728,0.294666667,38.18745581,0.44,0.63,0.61,0.49
2009,12,Rab Dhuure,2505,5.691,0.225333333,41.94662423,0.95,0.69,0.61,0.89
2010,1,Rab Dhuure,2505,0,0.173,43.10893867,0.8,0.69,0.64,0.77
2010,2,Rab Dhuure,2505,2.581,0.160333333,45.89402504,0.81,0.61,0.7,0.76
2010,3,Rab Dhuure,2505,53.032,0.209,40.46690842,1.68,0.97,1.2,1.5
2010,4,Rab Dhuure,2505,33.953,0.273,37.08335934,0.98,1.45,1.42,1.1
2010,5,Rab Dhuure,2505,10.529,0.253,39.16670359,0.59,1.2,0.99,0.74
2010,6,Rab Dhuure,2505,0.23,0.166333333,35.02992004,0.58,1.36,0.67,0.78
2010,7,Rab Dhuure,2505,1.042,0.142333333,36.61596783,0.62,0.94,0.65,0.7
2010,8,Rab Dhuure,2505,23.692,0.142333333,39.17490849,1.4,0.7,0.63,1.22
2010,9,Rab Dhuure,2505,39.445,0.138333333,42.02662033,1.09,0.64,0.65,0.98
2010,10,Rab Dhuure,2505,32.162,0.156,43.83563205,0.96,0.58,0.59,0.86
2010,11,Rab Dhuure,2505,2.283,0.176666667,42.54243022,0.45,0.57,0.53,0.48
2010,12,Rab Dhuure,2505,0,0.156,44.67025433,0.46,0.56,0.5,0.49
2011,1,Rab Dhuure,2505,0,0.146,43.48406724,0.54,0.58,0.51,0.55
2011,2,Rab Dhuure,2505,0,0.142333333,46.27539527,0.41,0.5,0.55,0.43
2011,3,Rab Dhuure,2505,0,0.139666667,47.88973343,0.22,0.46,0.51,0.28
2011,4,Rab Dhuure,2505,10.911,0.146666667,46.98404164,0.09,0.42,0.49,0.17
2011,5,Rab Dhuure,2505,38.314,0.161333333,39.21002557,0.58,0.45,0.49,0.55
2011,6,Rab Dhuure,2505,1.969,0.201,36.59829577,0.63,0.48,0.51,0.59
2011,7,Rab Dhuure,2505,0.791,0.143333333,35.41667151,0.58,0.86,0.51,0.65
2011,8,Rab Dhuure,2505,16.382,0.141,38.90800315,0.81,0.77,0.5,0.8
2011,9,Rab Dhuure,2505,25.539,0.135333333,41.54669283,0.95,1.12,0.55,0.99
2011,10,Rab Dhuure,2505,114.859,0.163333333,37.68932606,1.99,1.27,0.56,1.81
2011,11,Rab Dhuure,2505,93.141,0.337,34.79658976,2.24,1.38,0.9,2.03
2011,12,Rab Dhuure,2505,8.361,0.422666667,37.21657681,2.34,1.59,1.43,2.16
2012,1,Rab Dhuure,2505,0,0.234333333,42.26324551,1.96,1.68,1.56,1.89
2012,2,Rab Dhuure,2505,0,0.186666667,43.43015526,1.28,1.59,1.72,1.36
2012,3,Rab Dhuure,2505,2.115,0.172666667,46.92187651,1.19,1.37,1.43,1.24
2012,4,Rab Dhuure,2505,38.037,0.210333333,42.90877261,0.69,0.71,0.83,0.7
2012,5,Rab Dhuure,2505,25.644,0.237333333,39.16528538,0.42,0.64,0.79,0.48
2012,6,Rab Dhuure,2505,0.042,0.181,36.5165423,0.39,0.57,0.66,0.44
2012,7,Rab Dhuure,2505,0,0.154666667,35.18559024,0.41,0.99,0.62,0.56
2012,8,Rab Dhuure,2505,20.456,0.152333333,39.4819869,0.71,0.83,0.59,0.74
2012,9,Rab Dhuure,2505,46.2,0.157333333,42.70181454,1.3,0.58,0.64,1.12
2012,10,Rab Dhuure,2505,57.518,0.196666667,39.53016951,1.32,1.06,0.63,1.25
2012,11,Rab Dhuure,2505,28.272,0.241666667,39.69861885,0.69,0.62,0.62,0.67
2012,12,Rab Dhuure,2505,1.319,0.201666667,42.27629528,0.71,0.66,0.6,0.7
2013,1,Rab Dhuure,2505,0,0.165,43.11584941,0.84,0.68,0.61,0.8
2013,2,Rab Dhuure,2505,0.016,0.151666667,46.26600475,0.72,0.6,0.66,0.69
2013,3,Rab Dhuure,2505,48.314,0.189,44.96754123,1.51,0.88,1.09,1.35
2013,4,Rab Dhuure,2505,81.078,0.284,35.54401522,1.33,1.32,1.32,1.33
2013,5,Rab Dhuure,2505,1.712,0.24,39.31384263,0.73,0.65,0.94,0.71
2013,6,Rab Dhuure,2505,0,0.187666667,34.77487697,0.75,1.3,0.66,0.89
2013,7,Rab Dhuure,2505,0.005,0.161333333,35.71994392,0.79,1.28,0.66,0.91
2013,8,Rab Dhuure,2505,0.377,0.155333333,39.73492372,0.75,0.67,0.65,0.73
2013,9,Rab Dhuure,2505,35.759,0.151333333,43.13340282,0.84,0.65,0.69,0.79
2013,10,Rab Dhuure,2505,61.748,0.176666667,42.99522622,0.89,0.58,0.63,0.82
2013,11,Rab Dhuure,2505,85.193,0.275666667,37.12581216,1.16,1.24,0.63,1.18
2013,12,Rab Dhuure,2505,0,0.261333333,41.52206733,0.84,0.65,0.64,0.79
2014,1,Rab Dhuure,2505,0,0.188333333,43.67510727,0.99,0.66,0.66,0.91
2014,2,Rab Dhuure,2505,0.859,0.161,44.76535833,1.96,1.21,0.71,1.77
2014,3,Rab Dhuure,2505,4.404,0.160666667,47.5556527,0.84,1.04,0.67,0.89
2014,4,Rab Dhuure,2505,37.545,0.191666667,42.89887781,0.63,0.59,0.66,0.62
2014,5,Rab Dhuure,2505,7.958,0.195666667,39.57324552,0.3,0.55,0.63,0.36
2014,6,Rab Dhuure,2505,1.319,0.165666667,38.59487844,0.45,0.51,0.58,0.47
2014,7,Rab Dhuure,2505,24.341,0.142333333,38.34154178,0.95,0.5,0.56,0.84
2014,8,Rab Dhuure,2505,24.341,0.138666667,39.88715735,1.15,0.52,0.53,1
2014,9,Rab Dhuure,2505,3.026,0.144,42.05682686,0.86,0.54,0.58,0.78
2014,10,Rab Dhuure,2505,66.79,0.202666667,41.38558572,0.65,0.55,0.58,0.63
2014,11,Rab Dhuure,2505,32.702,0.268666667,37.41107547,0.69,1.17,0.6,0.81
2014,12,Rab Dhuure,2505,0,0.225,42.0155159,0.7,1.11,0.6,0.8
2015,1,Rab Dhuure,2505,0,0.169666667,42.68961575,0.7,0.69,0.63,0.7
2015,2,Rab Dhuure,2505,0.34,0.140666667,45.34491818,0.97,0.63,0.68,0.89
2015,3,Rab Dhuure,2505,1.01,0.156666667,46.482666,0.57,0.63,0.64,0.58
2015,4,Rab Dhuure,2505,104.289,0.230333333,37.43592671,1.35,1.33,1.1,1.34
2015,5,Rab Dhuure,2505,13.513,0.323666667,34.39442669,0.93,1.37,1.35,1.04
2015,6,Rab Dhuure,2505,1.864,0.260666667,38.06158591,0.99,0.64,1.39,0.9
2015,7,Rab Dhuure,2505,0.11,0.173,37.16146579,1.03,0.62,1.39,0.93
2015,8,Rab Dhuure,2505,0,0.159333333,40.25074094,0.69,0.64,1.38,0.68
2015,9,Rab Dhuure,2505,2.283,0.164666667,43.02188409,0.61,0.63,1.52,0.61
2015,10,Rab Dhuure,2505,92.057,0.210666667,36.65528344,0.8,1.27,1.5,0.92
2015,11,Rab Dhuure,2505,48.717,0.331333333,35.54215964,1.31,1.29,1.46,1.3
2015,12,Rab Dhuure,2505,0.052,0.31,40.89296707,0.66,0.72,1.44,0.67
2016,1,Rab Dhuure,2505,0,0.167333333,42.96474097,0.78,0.76,1.27,0.78
2016,2,Rab Dhuure,2505,0.052,0.158666667,45.31544431,0.77,0.71,0.78,0.76
2016,3,Rab Dhuure,2505,0,0.152,48.37706245,0.78,0.7,0.73,0.76
2016,4,Rab Dhuure,2505,76.618,0.201666667,42.46793229,0.61,0.61,0.7,0.61
2016,5,Rab Dhuure,2505,14.524,0.311666667,35.06514321,0.51,0.86,1,0.6
2016,6,Rab Dhuure,2505,0,0.304333333,35.55332885,0.53,1.18,1.4,0.69
2016,7,Rab Dhuure,2505,0.461,0.175666667,35.68313314,0.56,1.18,1.41,0.71
2016,8,Rab Dhuure,2505,0,0.161666667,41.12868884,0.53,1.04,1.38,0.66
2016,9,Rab Dhuure,2505,0,0.151666667,40.07944913,0.46,1.1,1.31,0.62
2016,10,Rab Dhuure,2505,24.659,0.156,43.03972754,0.22,0.63,0.73,0.32
2016,11,Rab Dhuure,2505,15.602,0.186666667,42.38021922,0.2,0.58,0.64,0.3
2016,12,Rab Dhuure,2505,5.555,0.173333333,43.27478194,0.4,0.6,0.54,0.45
2017,1,Rab Dhuure,2505,0,0.163666667,44.48135687,0.27,0.59,0.55,0.35
2017,2,Rab Dhuure,2505,0.026,0.15,45.16914975,0.27,0.55,0.58,0.34
2017,3,Rab Dhuure,2505,3.754,0.146333333,48.69405499,0.3,0.48,0.54,0.34
2017,4,Rab Dhuure,2505,23.948,0.168333333,44.86375723,0.26,0.45,0.53,0.31
2017,5,Rab Dhuure,2505,20.502,0.192,40.43518768,0.32,0.46,0.55,0.35
2017,6,Rab Dhuure,2505,0.665,0.197,35.7301757,0.3,0.49,0.56,0.35
2017,7,Rab Dhuure,2505,0,0.162666667,37.71962168,0.32,0.49,0.96,0.36
2017,8,Rab Dhuure,2505,18.497,0.146666667,36.7065623,0.56,0.95,0.77,0.66
2017,9,Rab Dhuure,2505,3.44,0.153,41.14686635,0.35,1.16,0.6,0.55
2017,10,Rab Dhuure,2505,63.702,0.153,41.85571373,0.55,0.6,0.59,0.56
2017,11,Rab Dhuure,2505,73.858,0.195,41.18586111,1.02,0.61,0.57,0.92
2017,12,Rab Dhuure,2505,0,0.247666667,42.62980282,1.04,0.64,0.57,0.94
2018,1,Rab Dhuure,2505,0,0.157333333,42.78551528,0.87,0.68,0.58,0.82
2018,2,Rab Dhuure,2505,0,0.146333333,45.08225945,0.76,0.59,0.62,0.72
2018,3,Rab Dhuure,2505,8.482,0.153333333,45.68857716,0.81,1.16,0.58,0.9
2018,4,Rab Dhuure,2505,114.058,0.206333333,34.68796694,1.89,1.31,0.59,1.75
2018,5,Rab Dhuure,2505,83.283,0.475666667,31.82445897,2.23,1.51,1.5,2.05
2018,6,Rab Dhuure,2505,0.812,0.343,33.30630806,1.17,1.52,1.59,1.25
2018,7,Rab Dhuure,2505,0.131,0.188,35.87823553,1.22,1.47,1.62,1.28
2018,8,Rab Dhuure,2505,0,0.191,36.91529774,1.16,1.56,1.63,1.26
2018,9,Rab Dhuure,2505,43.732,0.187333333,43.00675034,1.67,1.3,1.83,1.58
2018,10,Rab Dhuure,2505,67.953,0.210666667,41.47426439,0.99,0.69,1.84,0.91
2018,11,Rab Dhuure,2505,16.513,0.252666667,38.34452717,0.59,0.66,1.09,0.6
2018,12,Rab Dhuure,2505,1.764,0.227333333,41.37311522,0.6,0.68,0.67,0.62
2019,1,Rab Dhuure,2505,0,0.172333333,43.45252509,0.71,0.7,0.68,0.71
2019,2,Rab Dhuure,2505,0,0.154333333,47.02335771,0.7,0.59,0.71,0.67
2019,3,Rab Dhuure,2505,1.016,0.156,49.39051559,0.5,0.56,0.65,0.51
2019,4,Rab Dhuure,2505,79.702,0.172,45.31029523,0.49,0.5,0.61,0.49
2019,5,Rab Dhuure,2505,89.533,0.217,34.5994624,1.63,0.75,0.6,1.41
2019,6,Rab Dhuure,2505,2.634,0.204666667,35.06378263,1.96,1.07,0.59,1.74
2019,7,Rab Dhuure,2505,3.659,0.155666667,35.37323842,2.1,1.1,0.58,1.85
2019,8,Rab Dhuure,2505,1.424,0.152666667,39.07613195,1,1.03,0.56,1.01
2019,9,Rab Dhuure,2505,35.439,0.157,40.63198957,1.47,1.1,0.62,1.38
2019,10,Rab Dhuure,2505,387.544,0.313,35.13110599,5.14,1.43,1.21,4.21
2019,11,Rab Dhuure,2505,63.922,0.524333333,32.6857337,4.34,1.5,1.69,3.63
2019,12,Rab Dhuure,2505,1.267,0.3943,37.46561757,3.12,1.69,1.8,2.76
2020,1,Rab Dhuure,2505,0,0.242,42.24645073,2.6,1.8,1.93,2.4
2020,2,Rab Dhuure,2505,0,0.19,44.35862787,2.55,1.69,2.1,2.34
2020,3,Rab Dhuure,2505,64.184,0.191666667,46.74215852,5.56,1.19,2,4.47
2020,4,Rab Dhuure,2505,243.664,0.22,44.02712984,3.54,0.71,0.93,2.83
2020,5,Rab Dhuure,2505,23.781,0.491333333,38.24225517,2.53,0.63,1.6,2.05
2020,6,Rab Dhuure,2505,1.786,0.239,38.04576127,3.73,0.55,1.69,2.93
2020,7,Rab Dhuure,2505,4.037,0.187333333,36.07575271,3.94,0.54,1.63,3.09
2020,8,Rab Dhuure,2505,4.142,0.186333333,38.26142929,1.89,0.99,1.59,1.67
2020,9,Rab Dhuure,2505,18.319,0.167333333,41.57830005,2.03,1.16,1.72,1.81
2020,10,Rab Dhuure,2505,98.644,0.204333333,41.2221969,1.53,0.85,1.2,1.36
2020,11,Rab Dhuure,2505,24.099,0.32,38.19822571,0.96,0.62,1.04,0.88
2020,12,Rab Dhuure,2505,0.356,0.243,44.07105736,0.69,0.66,1.21,0.68
2021,1,Rab Dhuure,2505,0.482130683,0.142,43.96341595,1.59,0.67,0.69,1.36
2021,2,Rab Dhuure,2505,0.701508238,0.148,43.05553101,1.54,1.07,0.72,1.42
2021,3,Rab Dhuure,2505,6.152406824,0.153,46.02368065,1.03,1.23,0.66,1.08
2021,4,Rab Dhuure,2505,136.4226657,0.189,39.88803055,1.15,1.24,0.64,1.17
2021,5,Rab Dhuure,2505,78.312,0.400666667,38.00590705,2.41,1.05,0.98,2.07
2021,6,Rab Dhuure,2505,1.004106053,0.236591136,35.64916101,2.51,1.08,1.37,2.15
2021,7,Rab Dhuure,2505,45.078,0.166666667,35.0776778,3.14,1.26,1.4,2.67
2021,8,Rab Dhuure,2505,0,0.167333333,38.35451647,1.49,1.3,1.39,1.44
2021,9,Rab Dhuure,2505,0,0.167333333,41.21681352,1.27,1.3,1.54,1.28
2021,10,Rab Dhuure,2505,16.14,0.17,42.41,0.72,0.62,1.07,0.69
2021,11,Rab Dhuure,2505,62.16,0.2,42.67,0.8,0.6,0.63,0.75
2021,12,Rab Dhuure,2505,1.21,0.16,44.05,0.82,0.61,0.56,0.77
2022,1,Rab Dhuure,2505,0,0.15,44.59,0.45,0.6,0.56,0.49
2022,2,Rab Dhuure,2505,0,0.14,44.79,0.44,0.92,0.59,0.56
2022,3,Rab Dhuure,2505,0,0.2,46.34,0.45,0.89,0.8,0.56
2022,4,Rab Dhuure,2505,63.38,0.25,40.41,0.62,1.05,1.18,0.73
2022,5,Rab Dhuure,2505,37.14,0.25,34.73994832,0.98,1.21,0.63,1.04
2022,6,Rab Dhuure,2505,1.01681419,0.169606153,36.17264662,1.18,0.87,0.63,1.1
2022,7,Rab Dhuure,2505,1.698068283,0.106204555,34.08500653,1.09,1.11,0.61,1.09
2022,8,Rab Dhuure,2505,2.571930818,0,38.34978801,0.61,1.35,0.52,0.79
2022,9,Rab Dhuure,2505,10.05248,0.14352,41.73796,0.58,1.34,0.54,0.77
2022,10,Rab Dhuure,2505,62.81000888,0.22753867,42.15038819,0.59,1.13,0.92,0.73
2022,11,Rab Dhuure,2505,12.58848,0.341788369,37.24603,0.42,0.92,1.13,0.54
2022,12,Rab Dhuure,2505,0.44689,0.28703,42.0120208,0.43,0.98,1.19,0.56
2023,1,Rab Dhuure,2505,0.663018,0.214462,36.96313105,1,1.34,1.33,1.08
2023,2,Rab Dhuure,2505,0.983,0.1801,44.3202,0.97,1.42,1.63,1.08
2023,3,Rab Dhuure,2505,27.03064646,0.45414047,43.02307484,1.18,1.5,1.85,1.26
2023,4,Rab Dhuure,2505,164.3200135,0.294752121,38.98640354,1.98,1.55,1.86,1.87
2023,5,Rab Dhuure,2505,8.891272931,0.358080857,35.21839616,1.9,1.56,1.91,1.82
2023,6,Rab Dhuure,2505,1.234287163,0.505063947,34.22646037,1.99,1.53,2.13,1.87
2023,7,Rab Dhuure,2505,1.040872153,0.068449206,33.74399309,2.08,1.41,0.99,1.92
2023,8,Rab Dhuure,2505,2.496909437,0.214689169,40.84545239,1.15,1.23,1.98,1.17
2023,9,Rab Dhuure,2505,5.745363916,0.214324804,41.65805704,0.9,1.17,1.9,0.97
2023,10,Rab Dhuure,2505,248.1446066,0.348779466,39.50924865,2.31,1.34,1.96,2.07
2023,11,Rab Dhuure,2505,83.10387106,0.626760188,30.86254727,3.02,1.45,2.19,2.63
2023,12,Rab Dhuure,2505,1.310849129,0.645354984,34.43608296,2.66,1.68,2.23,2.42
2024,1,Rab Dhuure,2505,0.387490524,0.500557662,37.75247456,2.58,1.85,2.73,2.39
2024,2,Rab Dhuure,2505,0.904081259,0.351067877,41.00944072,3.57,1.86,3.07,3.14
2024,3,Rab Dhuure,2505,7.324410478,0.282621054,44.10346251,1.85,1.95,2.95,1.87
2024,4,Rab Dhuure,2505,169.8306697,0.429688021,36.82578527,2.17,1.97,2.95,2.12
2024,5,Rab Dhuure,2505,43.2744121,0.497538618,34.63361176,2.42,1.84,2.86,2.27
2024,6,Rab Dhuure,2505,0.950921458,0.42054098,35.91007099,2.51,1.12,2.63,2.16
2024,7,Rab Dhuure,2505,1.694207075,0.30740971,34.56732428,1.32,1.46,2.42,1.36
2024,8,Rab Dhuure,2505,4.665654611,0.272477847,35.65301643,1.27,1.5,2.29,1.33
2024,9,Rab Dhuure,2505,5.466767353,0.275174513,38.99164525,1.1,1.49,2.51,1.2
2024,10,Rab Dhuure,2505,43.48356366,0.348764218,40.41352419,0.52,1.42,2.42,0.74
2024,11,Rab Dhuure,2505,16.81673857,0.458473038,34.02068741,0.34,1.48,2.31,0.63
2024,12,Rab Dhuure,2505,1.066760246,0.395170613,38.69586461,0.35,1.65,2.17,0.68
2025,1,Rab Dhuure,2505,0.392695043,0.255655914,37.95265882,0.82,1.84,2.16,1.07
2025,2,Rab Dhuure,2505,0,0,50,0.54,1.07,1.74,0.67
2025,3,Rab Dhuure,2505,44.42002261,0.219360444,40.41386665,1.19,1.14,1.82,1.18
2025,4,Rab Dhuure,2505,131.4304177,0.36335897,35.85981899,1.18,1.62,1.72,1.29
2025,5,Rab Dhuure,2505,41.95200699,0.438370128,33.56594166,1.47,1.46,1.58,1.47
2025,6,Rab Dhuure,2505,1.084785387,0.339865892,33.07868585,1.76,1.3,1.39,1.65
2025,7,Rab Dhuure,2505,1.702546148,0.233387135,32.78614003,1.91,1.15,1.32,1.72
2025,8,Rab Dhuure,2505,2.527143388,0.210255433,34.93585839,1.85,1.55,1.76,1.77
2025,9,Rab Dhuure,2505,5.485796681,0.219442771,36.97646534,0.91,1.65,2.07,1.667116154
